DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
BEIS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Business Enterprise Information Services
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
BEIS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Business Enterprise Information Services
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
BEIS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Business Enterprise Information Services
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
BEIS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Business Enterprise Information Services
8570.01-M.5,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
ESS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Enterprise Shared Services
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
BEIS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Business Enterprise Information Services
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
ESS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Enterprise Shared Services
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DCAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Cash Accountability System
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
DISA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Defense Information Systems Agency
SLA,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Service Level Agreement
DFAS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
BEIS,/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,Business Enterprise Information Services
D2017-D000FL-0141.000),/Users/varsha/Python Workspace/Nlpassignment/data/followup-audit-application-level-general-controls-for-the-defense-cash-accounta,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
"DODIG-2012-102,",/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
"DODIG-2012-102,",/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
"DODIG-2012-102,",/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
DODIG-2012-102,/Users/varsha/Python Workspace/Nlpassignment/data/the-armys-corrective-actions-improved-cost-measures-for-stryker-vehicle-contrac,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(USAFRICOM),/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(SRRB),/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(TASC),/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"(SOCAFRICA),",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(AOR).,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SOCAFRICA,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SOCAFRICA,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(USTRANSCOM),/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(IDIQ),/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SOCAFRICA,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USTRANSCOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
IDIQ,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USTRANSCOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
IDIQ,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USTRANSCOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"TASC,",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
IDIQ,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
AAR,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,As a result
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
AOR.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"USAFRICOM,",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SRRB,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Services Requirement Review Board
TASC,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Trans-Africa Airlift Support Contract.
USTRANSCOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"USTRANSCOM,",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SRRB,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Services Requirement Review Board
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
TASC.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USTRANSCOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"PWS,",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
TASC,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Trans-Africa Airlift Support Contract.
PWS,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
TASC,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Trans-Africa Airlift Support Contract.
PWS,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USAFRICOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SRRB,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Services Requirement Review Board
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
SRRB,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,Services Requirement Review Board
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"USTRANSCOM,",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
"USTRANSCOM,",/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
USTRANSCOM,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/the-trans-africa-airlift-support-contract-dodig-2018-116,--
(OMB).,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
(OIG),/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DPAP,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
(DPAP).,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DPAP,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DP/DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OIG,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,of Inspector General
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"OMB,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
FY,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB;,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
(PCOLS),/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
(DTMO),/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DPAP,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
OMB.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
FY,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
DTMO.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
DP/DPAP:,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
PCOLS.,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DTMO,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DP/DPAP,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
PCOLS,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DPAP,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DP/DPAP,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DP/DPAP,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DTMO,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
"DTMO,",/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,--
DTMO,/Users/varsha/Python Workspace/Nlpassignment/data/dod-reporting-of-charge-card-misuse-to-omb,Defense Travel Management Office
FY,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
(FMR).,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
(IT),/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
(JV),/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
IT,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,ITAR Team
CAP,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,corrective action plans
FY,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
FMR.,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
JV,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,journal voucher
FMR.,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
FMR,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,Financial Management Regulation
IT,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,ITAR Team
(ITAR),/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
ITAR,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,Information Technology Audit Readiness
IT,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,ITAR Team
CAP,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,corrective action plans
(OMB),/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
A-123,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
GL,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
FMR.,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
OMB,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
A-123,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,--
IT,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,ITAR Team
JV,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,journal voucher
IT,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,ITAR Team
CAP,/Users/varsha/Python Workspace/Nlpassignment/data/the-financial-statement-compilation-adjustments-and-information-technology-corr,corrective action plans
FY,/Users/varsha/Python Workspace/Nlpassignment/data/project-announcement-review-of-the-fy-2018-military-retirement-fund-basic-finan,--
(CSTC-A),/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
(ANDSF).,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ANDSF.,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
(ASFF),/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ANDSF.,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
U.S.,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ANDSF.,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ASFF,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,Afghanistan Security Forces Fund
"(ANP),",/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
(ANA).,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ASFF,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,Afghanistan Security Forces Fund
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
FY,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ANDSF.,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
FY,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ANDSF,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
ANDSF.,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
CSTC-A,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
FY,/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
"(CSTC-A),",/Users/varsha/Python Workspace/Nlpassignment/data/cstc-a-oversight-of-ammunition-provided-to-afghanistan-national-defense-and-sec,--
